iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IND,Asia,India,2021-07-12,30874376.0,37154.0,41306.714,408764.0,724.0,862.286,21785.889,26.217,29.147,288.436,0.511,0.608,0.9,,,,,,,,,432317813.0,1432343.0,307.139,1.018,1791479.0,1.273,0.0229,43.6,samples tested,381467646.0,306612781.0,74854865.0,2864488.946564886,4115145.0,4319736.0,26.92,21.64,5.28,,3048.0,2837289.0,0.2,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-13,30907282.0,32906.0,41050.0,410784.0,2020.0,1071.857,21809.108,23.219,28.966,289.862,1.425,0.756,0.91,,,,,,,,,434058138.0,1740325.0,308.375,1.236,1804751.0,1.282,0.0224,44.7,samples tested,387697935.0,311387539.0,76310396.0,2866812.454961832,6230289.0,4770041.0,27.36,21.97,5.38,,3366.0,3229283.0,0.228,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-14,30946074.0,38792.0,40344.143,411408.0,624.0,1028.143,21836.481,27.373,28.468,290.302,0.44,0.725,0.91,,,,,,,,,435973639.0,1915501.0,309.736,1.361,1805935.0,1.283,0.022,45.4,samples tested,391340491.0,313529502.0,77810989.0,2869135.9633587785,3642556.0,4752818.0,27.61,22.12,5.49,,3354.0,3192106.0,0.225,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-15,30987880.0,41806.0,39760.429,411989.0,581.0,994.429,21865.981,29.5,28.056,290.712,0.41,0.702,0.92,,,,,,,,,438011958.0,2038319.0,311.184,1.448,1826580.0,1.298,0.0214,46.7,samples tested,395343767.0,316116189.0,79227578.0,2871459.4717557253,4003276.0,3764649.0,27.9,22.31,5.59,,2656.0,2491039.0,0.176,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-16,31026829.0,38949.0,39125.571,412531.0,542.0,941.714,21893.464,27.484,27.608,291.094,0.382,0.665,0.93,,,,,,,,,440023239.0,2011281.0,312.613,1.429,1858091.0,1.32,0.0207,48.3,samples tested,399695879.0,318665226.0,81030653.0,2873782.9801526717,4352112.0,3883425.0,28.2,22.49,5.72,,2740.0,2534289.0,0.179,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-17,31064908.0,38079.0,38456.0,413091.0,560.0,849.429,21920.334,26.87,27.136,291.489,0.395,0.599,0.94,,,,,,,,,442021954.0,1998715.0,314.033,1.42,1854283.0,1.317,0.0207,48.3,samples tested,404931715.0,321893762.0,83037953.0,2876106.4885496185,5235836.0,4128447.0,28.57,22.71,5.86,,2913.0,2674609.0,0.189,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-18,31106065.0,41157.0,38406.143,413609.0,518.0,795.571,21949.376,29.042,27.101,291.855,0.366,0.561,0.95,,,,,,,,,443958663.0,1936709.0,315.409,1.376,1867599.0,1.327,0.0206,48.4,samples tested,408389058.0,324143272.5,84245785.5,2878429.996946565,4699242.0,4433794.0,,,,,3129.0,2874917.0,0.203,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-19,31144229.0,38164.0,38550.429,414108.0,499.0,763.429,21976.305,26.93,27.202,292.207,0.352,0.539,0.95,,,,,,,,,445422256.0,1463593.0,316.449,1.04,1872063.0,1.33,0.0204,49.1,samples tested,411846401.0,326392783.0,85453618.0,2880753.5053435117,4162648.0,4339822.0,29.06,23.03,6.03,,3062.0,2825715.0,0.199,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-20,31174322.0,30093.0,38148.571,414482.0,374.0,528.286,21997.54,21.235,26.919,292.471,0.264,0.373,0.96,,,,,,,,,447341133.0,1918877.0,317.812,1.363,1897571.0,1.348,0.0203,49.2,samples tested,415472455.0,328716212.0,86756243.0,2883077.013740458,3626054.0,3967789.0,29.32,23.2,6.12,,2800.0,2475525.0,0.175,81.94,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-21,31216337.0,42015.0,38609.0,418480.0,3998.0,1010.286,22027.187,29.647,27.244,295.292,2.821,0.713,0.96,,,,,,,,,449193273.0,1852140.0,319.128,1.316,1888519.0,1.342,0.0204,49.0,samples tested,417851151.0,330259212.0,87591939.0,2885400.522137405,2378696.0,3787237.0,29.48,23.3,6.18,,2672.0,2389959.0,0.169,78.24,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-22,31257720.0,41383.0,38548.571,418987.0,507.0,999.714,22056.388,29.201,27.201,295.65,0.358,0.705,0.96,,,,,,,,,450911712.0,1718439.0,320.349,1.221,1842822.0,1.309,0.0206,48.5,samples tested,423417030.0,333945151.0,89471879.0,2887724.0305343512,5565879.0,4010466.0,29.88,23.56,6.31,,2830.0,2546995.0,0.18,78.24,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-23,31293062.0,35342.0,38033.286,419470.0,483.0,991.286,22081.326,24.938,26.837,295.991,0.341,0.699,0.97,,,,,,,,,452939545.0,2027833.0,321.79,1.441,1845187.0,1.311,0.0207,48.3,samples tested,427882261.0,336819816.0,91062445.0,2890047.5389312976,4465231.0,4026626.0,30.19,23.77,6.43,,2841.0,2593513.0,0.183,78.24,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-24,31332159.0,39097.0,38178.714,420016.0,546.0,989.286,22108.914,27.588,26.94,296.376,0.385,0.698,0.98,,,,,,,,,454570811.0,1631266.0,322.949,1.159,1792694.0,1.274,0.0212,47.2,samples tested,433150864.0,340387695.0,92763169.0,2892371.0473282444,5268603.0,4031307.0,30.56,24.02,6.55,,2845.0,2641990.0,0.186,78.24,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-25,31371901.0,39742.0,37976.571,420551.0,535.0,991.714,22136.957,28.043,26.797,296.753,0.378,0.7,1.0,,,,,,,,,456289567.0,1718756.0,324.17,1.221,1761558.0,1.251,0.0217,46.2,samples tested,435196001.0,341802707.0,93393294.0,2894694.555725191,2045137.0,3829563.0,30.71,24.12,6.59,,2702.0,2522776.0,0.178,78.24,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-26,31411262.0,39361.0,38147.571,420967.0,416.0,979.857,22164.732,27.774,26.918,297.047,0.294,0.691,1.01,,,,,,,,,457444011.0,1154444.0,324.99,0.82,1717394.0,1.22,0.0222,45.1,samples tested,441912395.0,346516149.0,95396246.0,2897018.0641221376,6716394.0,4295142.0,31.18,24.45,6.73,,3031.0,2874767.0,0.203,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-27,31440951.0,29689.0,38089.857,421382.0,415.0,985.714,22185.681,20.949,26.877,297.34,0.293,0.696,1.01,,,,,,,,,459164121.0,1720110.0,326.212,1.222,1688998.0,1.2,0.0227,44.1,samples tested,446156659.0,349324061.0,96832598.0,2899341.572519084,4244264.0,4383458.0,31.48,24.65,6.83,,3093.0,2943978.0,0.208,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-28,31484605.0,43654.0,38324.0,422022.0,640.0,506.0,22216.485,30.804,27.043,297.791,0.452,0.357,1.02,,,,,,,,,460900978.0,1736857.0,327.446,1.234,1672529.0,1.188,0.0231,43.3,samples tested,450706257.0,352545271.0,98160986.0,2901665.080916031,4549598.0,4693587.0,31.8,24.88,6.93,,3312.0,3183723.0,0.225,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-29,31528114.0,43509.0,38627.714,422662.0,640.0,525.0,22247.186,30.701,27.257,298.243,0.452,0.37,1.02,,,,,,,,,462629773.0,1728795.0,328.674,1.228,1674009.0,1.189,0.0238,42.0,samples tested,456033754.0,356140739.0,99893015.0,2903988.589312977,5327497.0,4659532.0,32.18,25.13,7.05,,3288.0,3170798.0,0.224,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-30,31572344.0,44230.0,39897.429,423217.0,555.0,535.286,22278.396,31.21,28.153,298.635,0.392,0.378,1.02,,,,,,,,,464650723.0,2020950.0,330.11,1.436,1673025.0,1.189,0.0241,41.6,samples tested,461518479.0,359820313.0,101698166.0,2906312.097709924,5484725.0,4805174.0,32.57,25.39,7.18,,3391.0,3285785.0,0.232,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-07-31,31613993.0,41649.0,40262.0,423810.0,593.0,542.0,22307.785,29.389,28.41,299.053,0.418,0.382,1.01,,,,,,,,,466427038.0,1776315.0,331.372,1.262,1693747.0,1.203,0.0239,41.8,samples tested,466871059.0,363907449.5,102963609.5,2908635.6061068703,5198925.0,4817171.0,,,,,3399.0,3359965.0,0.237,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-01,31655824.0,41831.0,40560.429,424351.0,541.0,542.857,22337.302,29.517,28.621,299.435,0.382,0.383,1.01,,,,,,,,,468216510.0,1789472.0,332.643,1.271,1703849.0,1.21,0.0239,41.9,samples tested,472223639.0,367994586.0,104229053.0,2910959.1145038167,4913125.0,5289663.0,33.32,25.97,7.35,,3733.0,3741697.0,0.264,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-02,31695958.0,40134.0,40670.857,424773.0,422.0,543.714,22365.622,28.32,28.699,299.733,0.298,0.384,1.0,,,,,,,,,469645494.0,1428984.0,333.658,1.015,1743069.0,1.238,0.0234,42.7,samples tested,478755104.5,373042591.5,105712513.0,2913282.6229007635,4627325.0,5263244.0,,,,,3714.0,3789492.0,0.267,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-03,31726507.0,30549.0,40793.714,425195.0,422.0,544.714,22387.178,21.556,28.785,300.03,0.298,0.384,1.0,,,,,,,,,471294789.0,1649295.0,334.83,1.172,1732953.0,1.231,0.0235,42.6,samples tested,485286570.0,378090597.0,107195973.0,2915606.13129771,4341525.0,5589987.0,34.24,26.68,7.56,,3944.0,4109505.0,0.29,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-04,31769132.0,42625.0,40646.714,425757.0,562.0,533.571,22417.256,30.077,28.682,300.427,0.397,0.377,0.99,,,,,,,,,473142307.0,1847518.0,336.143,1.313,1748761.0,1.242,0.0232,43.1,samples tested,489342295.0,381126275.0,108216020.0,2917929.6396946567,4055725.0,5519434.0,34.53,26.89,7.64,,3895.0,4083001.0,0.288,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-05,31812114.0,42982.0,40571.429,426290.0,533.0,518.286,22447.585,30.329,28.628,300.803,0.376,0.366,0.99,,,,,,,,,474893363.0,1751056.0,337.387,1.244,1751941.0,1.245,0.0232,43.1,samples tested,495327595.0,385631050.0,109696545.0,2920253.148091603,5985300.0,5613406.0,34.95,27.21,7.74,,3961.0,4212902.0,0.297,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-06,31856757.0,44643.0,40630.429,426754.0,464.0,505.286,22479.086,31.501,28.67,301.13,0.327,0.357,0.97,,,,,,,,,476533650.0,1640287.0,338.552,1.165,1697561.0,1.206,0.0237,42.2,samples tested,501009609.0,390041560.0,110968049.0,2922576.65648855,5682014.0,5641590.0,35.35,27.52,7.83,,3981.0,4317321.0,0.305,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-07,31895385.0,38628.0,40198.857,427371.0,617.0,508.714,22506.343,27.257,28.366,301.566,0.435,0.359,0.97,,,,,,,,,478316964.0,1783314.0,339.819,1.267,1698561.0,1.207,0.0234,42.7,samples tested,506810492.0,394378151.0,112432341.0,2924900.1648854963,5800883.0,5705633.0,35.76,27.83,7.93,,4026.0,4352957.0,0.307,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-08,31934455.0,39070.0,39804.429,427862.0,491.0,501.571,22533.912,27.569,28.087,301.912,0.346,0.354,0.96,,,,,,,,,480039185.0,1722221.0,341.043,1.224,1688954.0,1.2,0.0232,43.1,samples tested,508664759.0,395667593.0,112997166.0,2927223.6732824426,1854267.0,5205874.0,35.89,27.92,7.97,,3673.0,3953287.0,0.279,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-09,31969954.0,35499.0,39142.286,428309.0,447.0,505.143,22558.962,25.049,27.62,302.228,0.315,0.356,0.96,,,,,,,,,481767232.0,1728047.0,342.27,1.228,1731677.0,1.23,0.0224,44.6,samples tested,514500268.0,400158057.0,114342211.0,2929547.1816793894,5835509.0,5106452.0,36.3,28.24,8.07,,3603.0,3873638.0,0.273,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-10,31998158.0,28204.0,38807.286,428682.0,373.0,498.143,22578.863,19.902,27.384,302.491,0.263,0.352,0.96,,,,,,,,,483278545.0,1511313.0,343.344,1.074,1711965.0,1.216,0.0223,44.8,samples tested,519080524.0,403596088.0,115484436.0,2931870.690076336,4580256.0,4827708.0,36.63,28.48,8.15,,3407.0,3643642.0,0.257,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-11,32036511.0,38353.0,38197.0,429179.0,497.0,488.857,22605.926,27.063,26.953,302.842,0.351,0.345,0.96,,,,,,,,,485056507.0,1777962.0,344.607,1.263,1702029.0,1.209,0.0223,44.9,samples tested,523671019.0,406980329.0,116690690.0,2934194.1984732826,4590495.0,4904103.0,36.95,28.72,8.23,,3460.0,3693436.0,0.261,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-12,32077706.0,41195.0,37941.714,429669.0,490.0,482.714,22634.995,29.068,26.773,303.187,0.346,0.341,0.95,,,,,,,,,487370196.0,2313689.0,346.251,1.644,1782405.0,1.266,0.0209,47.8,samples tested,529930461.0,411913222.0,118017239.0,2936517.706870229,5612459.0,4943267.0,,,,,3488.0,3754596.0,0.265,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-13,32117826.0,40120.0,37295.571,430254.0,585.0,500.0,22663.305,28.31,26.317,303.6,0.413,0.353,0.95,,,,,,,,,489470779.0,2100583.0,347.743,1.492,1848161.0,1.313,0.0202,49.5,samples tested,536189903.0,416846115.0,119343788.0,2938841.215267176,6634423.0,5025756.0,37.84,29.41,8.42,,3546.0,3829222.0,0.27,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-14,32156493.0,38667.0,37301.143,430732.0,478.0,480.143,22690.589,27.285,26.321,303.937,0.337,0.339,0.94,,,,,,,,,491700577.0,2229798.0,349.327,1.584,1911945.0,1.358,0.0193,51.9,samples tested,543846290.0,422575401.0,121270889.0,2941164.723664122,7656387.0,5290828.0,38.38,29.82,8.56,,3733.0,4028179.0,0.284,74.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-15,32192576.0,36083.0,36874.429,431225.0,493.0,480.429,22716.05,25.461,26.02,304.285,0.348,0.339,0.94,,,,,,,,,493624440.0,1923863.0,350.694,1.367,1940751.0,1.379,0.0188,53.2,samples tested,547183164.0,425628586.5,121554577.5,2943488.232061069,7104350.666666667,5502629.0,,,,,3883.0,4280142.0,0.302,69.64,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-16,32225513.0,32937.0,36508.429,431642.0,417.0,476.143,22739.292,23.241,25.761,304.58,0.294,0.336,0.94,,,,,,,,,494805652.0,1181212.0,351.533,0.839,1862631.0,1.323,0.0194,51.6,samples tested,550520038.0,428681772.0,121838266.0,2945811.7404580154,6552314.333333333,5145681.0,38.85,30.25,8.6,,3631.0,4074816.0,0.288,69.64,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-17,32250679.0,25166.0,36074.429,432079.0,437.0,485.286,22757.05,17.758,25.455,304.888,0.308,0.342,0.94,,,,,,,,,496629524.0,1823872.0,352.829,1.296,1907283.0,1.355,0.0187,53.5,samples tested,556520316.0,433454974.0,123065342.0,2948135.2488549617,6000278.0,5348542.0,39.27,30.59,8.68,,3774.0,4265555.0,0.301,69.62,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-18,32285857.0,35178.0,35620.857,432519.0,440.0,477.143,22781.872,24.823,25.135,305.198,0.31,0.337,0.94,,,,,,,,,498427083.0,1797559.0,354.106,1.277,1910082.0,1.357,0.0183,54.7,samples tested,562151515.0,437698591.0,124452924.0,2950458.7572519085,5631199.0,5497214.0,39.67,30.89,8.78,,3879.0,4388323.0,0.31,69.61,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-19,32322258.0,36401.0,34936.0,433049.0,530.0,482.857,22807.558,25.686,24.652,305.572,0.374,0.341,0.94,,,,,,,,,500300840.0,1873757.0,355.437,1.331,1847235.0,1.312,0.0186,53.7,samples tested,566595708.0,441116044.0,125479664.0,2952782.265648855,4444193.0,5237892.0,39.98,31.13,8.85,,3696.0,4171832.0,0.294,69.6,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-20,32358829.0,36571.0,34429.0,433589.0,540.0,476.429,22833.364,25.806,24.294,305.953,0.381,0.336,0.95,,,,,,,,,502699702.0,2398862.0,357.142,1.704,1889846.0,1.343,0.0179,55.9,samples tested,573205464.0,446102199.0,127103265.0,2955105.7740458017,6609756.0,5287937.0,40.45,31.48,8.97,,3731.0,4179441.0,0.295,69.58,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-21,32393286.0,34457.0,33827.571,433964.0,375.0,461.714,22857.677,24.314,23.87,306.218,0.265,0.326,0.96,,,,,,,,,504576158.0,1876456.0,358.475,1.333,1839369.0,1.307,0.018,55.6,samples tested,576365820.0,448292884.0,128072936.0,2957429.282442748,3160356.0,4645647.0,40.67,31.63,9.04,,3278.0,3673926.0,0.259,69.57,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-22,32424234.0,30948.0,33094.0,434367.0,403.0,448.857,22879.515,21.838,23.352,306.502,0.284,0.317,0.98,,,,,,,,,506256239.0,1680081.0,359.668,1.194,1804543.0,1.282,0.0177,56.4,samples tested,580771824.0,451186857.0,129584967.0,2959752.790839695,4406004.0,4798380.0,40.98,31.84,9.14,,3386.0,3651182.0,0.258,69.56,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-23,32449306.0,25072.0,31970.429,434756.0,389.0,444.857,22897.207,17.692,22.559,306.777,0.274,0.314,1.02,,,,,,,,,507551399.0,1295160.0,360.589,0.92,1820821.0,1.294,0.0176,56.9,samples tested,582239230.0,452207578.0,130031652.0,2962076.2992366413,1467406.0,4531313.0,41.08,31.91,9.18,,3197.0,3360829.0,0.237,69.55,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-24,32474773.0,25467.0,32013.429,435110.0,354.0,433.0,22915.177,17.97,22.59,307.027,0.25,0.306,1.05,,,,,,,,,509391792.0,1840393.0,361.896,1.308,1823181.0,1.295,0.0177,56.3,samples tested,588731504.0,456880623.0,131850881.0,2964399.807633588,6492274.0,4601598.0,41.54,32.24,9.3,,3247.0,3346521.0,0.236,69.54,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-25,32512366.0,37593.0,32358.429,435758.0,648.0,462.714,22941.704,26.527,22.833,307.484,0.457,0.327,1.09,,,,,,,,,511184547.0,1792755.0,363.17,1.274,1822495.0,1.295,0.0185,54.0,samples tested,597923238.0,463341344.0,134581894.0,2966723.3160305344,9191734.0,5110246.0,42.19,32.69,9.5,,3606.0,3663250.0,0.258,69.51,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-26,32558530.0,46164.0,33753.143,436365.0,607.0,473.714,22974.279,32.575,23.817,307.912,0.428,0.334,1.1,,,,,,,,,513129378.0,1944831.0,364.551,1.382,1832648.0,1.302,0.019,52.5,samples tested,604391211.0,468130627.0,136260584.0,2969046.824427481,6467973.0,5399358.0,42.65,33.03,9.61,,3810.0,3859226.0,0.272,69.5,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-27,32603188.0,44658.0,34908.429,436861.0,496.0,467.429,23005.791,31.512,24.632,308.262,0.35,0.33,1.11,,,,,,,,,514954309.0,1824931.0,365.848,1.297,1750658.0,1.244,0.0209,47.7,samples tested,615540527.0,476059071.0,139481456.0,2971370.3328244276,11149316.0,6047866.0,43.43,33.59,9.84,,4268.0,4279553.0,0.302,69.46,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-28,32649947.0,46759.0,36665.857,437370.0,509.0,486.571,23038.785,32.995,25.873,308.621,0.359,0.343,1.11,,,,,,,,,516887602.0,1933293.0,367.221,1.374,1758778.0,1.25,0.022,45.5,samples tested,625864766.0,483512657.0,142352109.0,2973693.841221374,10324239.0,7071278.0,44.16,34.12,10.04,,4990.0,5031396.0,0.355,69.44,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-29,32695030.0,45083.0,38685.143,437830.0,460.0,494.714,23070.597,31.812,27.297,308.946,0.325,0.349,1.1,,,,,,,,,518642929.0,1755327.0,368.468,1.247,1769527.0,1.257,0.0233,42.9,samples tested,632587851.0,488153607.0,144434244.0,2976017.349618321,6723085.0,7402290.0,44.64,34.45,10.19,,5223.0,5280964.0,0.373,69.41,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2021-08-30,32737939.0,42909.0,41233.286,438210.0,380.0,493.429,23100.875,30.278,29.095,309.214,0.268,0.348,1.08,,,,,,,,,520146525.0,1503596.0,369.537,1.068,1799304.0,1.278,0.0234,42.8,samples tested,639305611.0,493077195.0,146228416.0,2978340.858015267,6717760.0,8152340.0,45.11,34.79,10.32,,5753.0,5838517.0,0.412,69.4,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
